JPY;31/12/18;109,58;110,44;110,48;109,55;-0,68%
JPY;30/12/18;110,32;110,42;110,42;110,27;0,04%
JPY;28/12/18;110,28;110,97;111,06;110,14;-0,65%
JPY;27/12/18;111;111,38;111,39;110,45;-0,32%
JPY;26/12/18;111,36;110,31;111,42;110,14;0,98%
JPY;25/12/18;110,28;110,44;110,47;110;-0,15%
JPY;24/12/18;110,45;110,95;111,21;110,27;-0,56%
JPY;23/12/18;111,07;110,97;111,19;110,96;-0,13%
JPY;21/12/18;111,22;111,3;111,47;110,94;-0,05%
JPY;20/12/18;111,28;112,47;112,61;110,81;-1,07%
JPY;19/12/18;112,48;112,52;112,66;112,09;-0,04%
JPY;18/12/18;112,53;112,83;112,88;112,25;-0,27%
JPY;17/12/18;112,83;113,32;113,53;112,68;-0,50%
JPY;16/12/18;113,4;113,36;113,4;113,32;0,01%
JPY;14/12/18;113,39;113,64;113,69;113,22;-0,22%
JPY;13/12/18;113,64;113,28;113,72;113,2;0,32%
JPY;12/12/18;113,28;113,39;113,53;113,14;-0,10%
JPY;11/12/18;113,39;113,33;113,47;113;0,04%
JPY;10/12/18;113,34;112,7;113,38;112,25;0,73%
JPY;09/12/18;112,52;112,62;112,69;112,43;-0,19%
JPY;07/12/18;112,73;112,67;112,94;112,55;0,05%
JPY;06/12/18;112,67;113,19;113,22;112,22;-0,46%
JPY;05/12/18;113,19;112,77;113,25;112,64;0,36%
JPY;04/12/18;112,78;113,66;113,67;112,58;-0,78%
JPY;03/12/18;113,67;113,47;113,86;113,38;-0,09%
JPY;02/12/18;113,77;113,66;113,82;113,61;0,26%
JPY;30/11/18;113,47;113,5;113,72;113,33;-0,01%
JPY;29/11/18;113,48;113,69;113,69;113,19;-0,18%
JPY;28/11/18;113,69;113,78;114,03;113,44;-0,08%
JPY;27/11/18;113,78;113,58;113,85;113,41;0,17%
JPY;26/11/18;113,59;112,94;113,64;112,86;0,60%
JPY;25/11/18;112,91;112,92;112,94;112,88;-0,04%
JPY;23/11/18;112,95;112,94;113,02;112,64;0,01%
JPY;22/11/18;112,94;113,05;113,14;112,86;-0,11%
JPY;21/11/18;113,06;112,77;113,14;112,61;0,26%
JPY;20/11/18;112,77;112,56;112,84;112,31;0,19%
JPY;19/11/18;112,56;112,83;112,89;112,42;-0,14%
JPY;18/11/18;112,72;112,8;112,85;112,61;-0,10%
JPY;16/11/18;112,83;113,64;113,66;112,64;-0,71%
JPY;15/11/18;113,64;113,62;113,72;113,11;0,02%
JPY;14/11/18;113,62;113,81;114,02;113,3;-0,17%
JPY;13/11/18;113,81;113,83;114,15;113,57;-0,02%
JPY;12/11/18;113,83;113,83;114,2;113,66;-0,02%
JPY;11/11/18;113,85;113,87;113,89;113,82;0,02%
JPY;09/11/18;113,83;114,06;114,09;113,64;-0,20%
JPY;08/11/18;114,06;113,52;114,08;113,47;0,47%
JPY;07/11/18;113,53;113,44;113,83;112,94;0,08%
JPY;06/11/18;113,44;113,2;113,5;113,11;0,22%
JPY;05/11/18;113,19;113,19;113,34;113,06;0,05%
JPY;04/11/18;113,13;113,17;113,23;113,12;-0,06%
JPY;02/11/18;113,2;112,72;113,33;112,58;0,43%
JPY;01/11/18;112,72;112,94;113;112,61;-0,19%
JPY;31/10/18;112,94;113,13;113,39;112,8;-0,13%
JPY;30/10/18;113,09;112,38;113,11;112,28;0,63%
JPY;29/10/18;112,38;111,92;112,56;111,78;0,40%
JPY;28/10/18;111,93;111,88;111,98;111,8;0,02%
JPY;26/10/18;111,91;112,39;112,45;111,38;-0,45%
JPY;25/10/18;112,42;112,25;112,69;111,83;0,14%
JPY;24/10/18;112,26;112,43;112,75;112,09;-0,16%
JPY;23/10/18;112,44;112,83;112,86;111,94;-0,35%
JPY;22/10/18;112,83;112,5;112,91;112,36;0,32%
JPY;21.10.2018;112,47;112,59;112,6;112,41;-0,07%
JPY;19/10/18;112,55;112,21;112,65;112,12;0,32%
JPY;18/10/18;112,19;112,64;112,73;111,97;-0,41%
JPY;17/10/18;112,65;112,26;112,68;111,99;0,36%
JPY;16/10/18;112,25;111,77;112,33;111,72;0,42%
JPY;15/10/18;111,78;112,11;112,27;111,62;-0,38%
JPY;14/10/18;112,21;112,15;112,23;112,12;0,01%
JPY;12/10/18;112,2;112,17;112,5;111,89;0,03%
JPY;11/10/18;112,17;112,27;112,53;111,83;-0,10%
JPY;10/10/18;112,28;112,95;113,28;112,23;-0,59%
JPY;09/10/18;112,95;113,22;113,41;112,88;-0,25%
JPY;08/10/18;113,23;113,69;113,94;112,81;-0,42%
JPY;07/10/18;113,71;113,8;113,81;113,66;-0,01%
JPY;05/10/18;113,72;113,9;114,11;113,55;-0,18%
JPY;04/10/18;113,92;114,55;114,56;113,64;-0,53%
JPY;03/10/18;114,53;113,64;114,55;113,52;0,76%
JPY;02/10/18;113,67;113,92;114,02;113,51;-0,22%
JPY;01/10/18;113,92;113,69;114,08;113,67;0,11%
JPY;30/09/18;113,8;113,73;113,84;113,7;0,10%
JPY;28/09/18;113,69;113,38;113,72;113,31;0,27%
JPY;27/09/18;113,38;112,75;113,47;112,55;0,58%
JPY;26/09/18;112,73;112,97;113,14;112,62;-0,21%
JPY;25/09/18;112,97;112,8;112,97;112,72;0,14%
JPY;24/09/18;112,81;112,58;112,84;112,28;0,25%
JPY;23/09/18;112,53;112,45;112,57;112,44;-0,04%
JPY;21/09/18;112,58;112,48;112,89;112,42;0,07%
JPY;20/09/18;112,5;112,28;112,59;112,03;0,20%
JPY;19/09/18;112,28;112,36;112,45;112,17;-0,07%
JPY;18/09/18;112,36;111,86;112,39;111,67;0,46%
JPY;17/09/18;111,84;111,95;112,14;111,75;-0,12%
JPY;16/09/18;111,97;112,03;112,04;111,94;-0,08%
JPY;14/09/18;112,06;111,92;112,17;111,75;0,13%
JPY;13/09/18;111,92;111,25;112;111,14;0,58%
JPY;12/09/18;111,27;111,64;111,66;111,12;-0,33%
JPY;11/09/18;111,64;111,12;111,66;111,06;0,47%
JPY;10/09/18;111,12;110,97;111,25;110,86;0,17%
JPY;09/09/18;110,93;111,06;111,09;110,88;-0,14%
JPY;07/09/18;111,08;110,77;111,27;110,39;0,30%
JPY;06/09/18;110,75;111,53;111,55;110,53;-0,70%
JPY;05/09/18;111,53;111,45;111,76;111,37;0,07%
JPY;04/09/18;111,45;111,06;111,55;110,91;0,33%
JPY;03/09/18;111,08;111,08;111,19;110,85;-0,05%
JPY;02/09/18;111,14;111,14;111,19;111,07;0,09%
JPY;31/08/18;111,04;110,99;111,15;110,68;0,05%
JPY;30/08/18;110,98;111,69;111,78;110,95;-0,62%
JPY;29/08/18;111,67;111,2;111,84;111,11;0,43%
JPY;28/08/18;111,19;111,08;111,36;110,95;0,10%
JPY;27/08/18;111,08;111,25;111,36;110,92;-0,19%
JPY;26/08/18;111,29;111,32;111,35;111,23;0,05%
JPY;24/08/18;111,23;111,28;111,5;111,11;-0,06%
JPY;23/08/18;111,3;110,55;111,33;110,52;0,67%
JPY;22/08/18;110,56;110,3;110,62;110,03;0,23%
JPY;21/08/18;110,31;110,06;110,56;109,78;0,22%
JPY;20/08/18;110,07;110,52;110,69;110,02;-0,37%
JPY;19/08/18;110,48;110,6;110,6;110,47;-0,02%
JPY;17/08/18;110,5;110,89;111,06;110,31;-0,35%
JPY;16/08/18;110,89;110,75;111,12;110,47;0,13%
JPY;15/08/18;110,75;111,14;111,44;110,42;-0,37%
JPY;14/08/18;111,16;110,69;111,33;110,59;0,39%
JPY;13/08/18;110,73;110,94;110,95;110,12;0,09%
JPY;12/08/18;110,63;110,47;110,75;110,44;-0,28%
JPY;10/08/18;110,94;111,09;111,18;110,5;-0,13%
JPY;09/08/18;111,08;110,98;111,19;110,69;0,09%
JPY;08/08/18;110,98;111,39;111,44;110,83;-0,37%
JPY;07/08/18;111,39;111,41;111,48;111;-0,02%
JPY;06/08/18;111,41;111,19;111,53;111,14;0,15%
JPY;05/08/18;111,24;111,23;111,27;111,16;-0,03%
JPY;03/08/18;111,27;111,66;111,83;111,08;-0,35%
JPY;02/08/18;111,66;111,7;111,75;111,31;-0,05%
JPY;01/08/18;111,72;111,88;112,16;111,39;-0,14%
JPY;31/07/18;111,88;111,05;111,97;110,78;0,73%
JPY;30/07/18;111,07;111,04;111,17;110,89;0,12%
JPY;29/07/18;110,94;110,94;111,02;110,91;-0,10%
JPY;27/07/18;111,05;111,22;111,25;110,8;-0,15%
JPY;26/07/18;111,22;110,97;111,25;110,58;0,23%
JPY;25/07/18;110,97;111,2;111,39;110,66;-0,21%
JPY;24/07/18;111,2;111,35;111,52;110,96;-0,13%
JPY;23/07/18;111,34;111,5;111,56;110,75;0,25%
JPY;22/07/18;111,06;111,39;111,51;111,06;-0,31%
JPY;20/07/18;111,41;112,46;112,63;111,39;-0,94%
JPY;19/07/18;112,47;112,86;113,17;112,06;-0,35%
JPY;18/07/18;112,86;112,89;113,16;112,72;-0,01%
JPY;17/07/18;112,87;112,29;112,94;112,22;0,51%
JPY;16/07/18;112,3;112,36;112,56;112,19;-0,09%
JPY;15/07/18;112,4;112,22;112,47;112,21;0,02%
JPY;13/07/18;112,38;112,56;112,81;112,28;-0,16%
JPY;12/07/18;112,56;112,02;112,64;111,91;0,48%
JPY;11/07/18;112,02;110,98;112,19;110,77;0,92%
JPY;10/07/18;111;110,86;111,36;110,8;0,14%
JPY;09/07/18;110,85;110,5;110,91;110,31;0,37%
JPY;08/07/18;110,44;110,42;110,47;110,4;-0,02%
JPY;06/07/18;110,46;110,62;110,79;110,36;-0,14%
JPY;05/07/18;110,62;110,47;110,72;110,3;0,14%
JPY;04/07/18;110,47;110,61;110,64;110,28;-0,11%
JPY;03/07/18;110,59;110,91;111,14;110,5;-0,27%
JPY;02/07/18;110,89;110,67;111,06;110,48;0,14%
JPY;01/07/18;110,73;110,62;110,84;110,62;0,05%
JPY;29/06/18;110,68;110,49;110,95;110,39;0,16%
JPY;28/06/18;110,5;110,25;110,66;109,97;0,22%
JPY;27/06/18;110,26;110,06;110,49;109,68;0,18%
JPY;26/06/18;110,06;109,75;110,22;109,36;0,26%
JPY;25/06/18;109,78;109,92;110,03;109,36;-0,15%
JPY;24/06/18;109,94;109,83;110,03;109,82;-0,03%
JPY;22/06/18;109,97;109,98;110,22;109,79;-0,03%
JPY;21/06/18;110;110,36;110,77;109,83;-0,33%
JPY;20/06/18;110,36;110,06;110,45;109,85;0,27%
JPY;19/06/18;110,06;110,56;110,58;109,55;-0,44%
JPY;18/06/18;110,55;110,67;110,75;110,3;-0,08%
JPY;17/06/18;110,64;110,69;110,74;110,58;-0,03%
JPY;15/06/18;110,67;110,62;110,92;110,39;0,04%
JPY;14/06/18;110,63;110,33;110,7;109,9;0,26%
JPY;13/06/18;110,34;110,38;110,86;110,26;-0,04%
JPY;12/06/18;110,38;110,03;110,5;109,98;0,32%
JPY;11/06/18;110,03;109,47;110,12;109,22;0,52%
JPY;10/06/18;109,46;109,33;109,48;109,31;-0,08%
JPY;08/06/18;109,55;109,71;109,87;109,19;-0,14%
JPY;07/06/18;109,7;110,19;110,22;109,48;-0,43%
JPY;06/06/18;110,17;109,8;110,28;109,78;0,34%
JPY;05/06/18;109,8;109,83;110,02;109,47;-0,01%
JPY;04/06/18;109,81;109,5;109,86;109,38;0,18%
JPY;03/06/18;109,61;109,47;109,62;109,45;0,05%
JPY;01/06/18;109,55;108,81;109,75;108,72;0,67%
JPY;31/05/18;108,82;108,9;109,01;108,38;-0,08%
JPY;30/05/18;108,91;108,75;109,08;108,33;0,13%
JPY;29/05/18;108,77;109,42;109,47;108,11;-0,59%
JPY;28/05/18;109,42;109,56;109,83;109,23;0,03%
JPY;25/05/18;109,39;109,25;109,75;109,11;0,13%
JPY;24/05/18;109,25;110,08;110,11;108,95;-0,75%
JPY;23/05/18;110,08;110,9;110,93;109,54;-0,73%
JPY;22/05/18;110,89;111,06;111,19;110,8;-0,15%
JPY;21/05/18;111,06;110,72;111,41;110,72;0,28%
JPY;18/05/18;110,75;110,78;111,08;110,61;-0,02%
JPY;17/05/18;110,77;110,39;110,86;110,06;0,34%
JPY;16/05/18;110,39;110,34;110,41;110,02;0,04%
JPY;15/05/18;110,35;109,66;110,46;109,65;0,63%
JPY;14/05/18;109,66;109,39;109,67;109,2;0,25%
JPY;11/05/18;109,39;109,41;109,58;109,14;0,00%
JPY;10/05/18;109,39;109,75;110,03;109,31;-0,33%
JPY;09/05/18;109,75;109,11;109,83;108,97;0,58%
JPY;08/05/18;109,12;109,08;109,36;108,83;0,03%
JPY;07/05/18;109,09;109,12;109,41;108,75;-0,03%
JPY;04/05/18;109,12;109,19;109,28;108,64;-0,06%
JPY;03/05/18;109,19;109,83;109,89;108,94;-0,59%
JPY;02/05/18;109,84;109,86;110,03;109,58;-0,02%
JPY;01/05/18;109,86;109,34;109,89;109,23;0,48%
JPY;30/04/18;109,33;109;109,45;109;0,26%
JPY;27/04/18;109,05;109,31;109,55;108,97;-0,24%
JPY;26/04/18;109,31;109,42;109,47;109,06;-0,10%
JPY;25/04/18;109,42;108,81;109,47;108,8;0,55%
JPY;24/04/18;108,82;108,7;109,2;108,54;0,10%
JPY;23/04/18;108,71;107,63;108,76;107,63;0,97%
JPY;20/04/18;107,67;107,38;107,86;107,36;0,27%
JPY;19/04/18;107,38;107,23;107,53;107,17;0,14%
JPY;18/04/18;107,23;106,98;107,39;106,98;0,21%
JPY;17/04/18;107;107,12;107,22;106,86;-0,10%
JPY;16/04/18;107,11;107,38;107,62;107,03;-0,21%
JPY;13/04/18;107,34;107,33;107,78;107,19;0,01%
JPY;12/04/18;107,33;106,8;107,44;106,69;0,50%
JPY;11/04/18;106,8;107,2;107,25;106,64;-0,37%
JPY;10/04/18;107,2;106,81;107,41;106,61;0,40%
JPY;09/04/18;106,77;106,92;107,22;106,61;-0,15%
JPY;06/04/18;106,93;107,39;107,47;106,78;-0,42%
JPY;05/04/18;107,38;106,77;107,5;106,71;0,56%
JPY;04/04/18;106,78;106,61;106,85;105,98;0,16%
JPY;03/04/18;106,61;105,89;106,67;105,69;0,68%
JPY;02/04/18;105,89;106,25;106,45;105,66;-0,37%
JPY;30/03/18;106,28;106,42;106,55;106,11;-0,14%
JPY;29/03/18;106,43;106,85;106,93;106,25;-0,40%
JPY;28/03/18;106,86;105,33;107,02;105,31;1,44%
JPY;27/03/18;105,34;105,41;105,92;105,33;-0,07%
JPY;26/03/18;105,41;104,73;105,49;104,56;0,64%
JPY;23/03/18;104,74;105,29;105,36;104,64;-0,51%
JPY;22/03/18;105,28;106,06;106,09;105,25;-0,74%
JPY;21/03/18;106,06;106,53;106,64;105,88;-0,44%
JPY;20/03/18;106,53;106,08;106,61;105,92;0,41%
JPY;19/03/18;106,09;105,95;106,31;105,67;0,07%
JPY;16/03/18;106,02;106,34;106,39;105,61;-0,30%
JPY;15/03/18;106,34;106,33;106,42;105,78;0,01%
JPY;14/03/18;106,33;106,56;106,75;106,05;-0,23%
JPY;13/03/18;106,58;106,42;107,31;106,25;0,15%
JPY;12/03/18;106,42;106,81;106,97;106,31;-0,36%
JPY;09/03/18;106,8;106,25;107,06;106,16;0,56%
JPY;08/03/18;106,2;106,06;106,31;105,88;0,11%
JPY;07/03/18;106,08;106,12;106,22;105,44;-0,04%
JPY;06/03/18;106,12;106,2;106,47;105,84;-0,08%
JPY;05/03/18;106,2;105,69;106,25;105,36;0,43%
JPY;02/03/18;105,75;106,23;106,31;105,25;-0,46%
JPY;01/03/18;106,24;106,67;107,2;106,16;-0,40%
JPY;28/02/18;106,67;107,33;107,53;106,55;-0,61%
JPY;27/02/18;107,33;106,94;107,69;106,78;0,36%
JPY;26/02/18;106,94;106,84;107,3;106,38;0,05%
JPY;23/02/18;106,89;106,75;107,14;106,48;0,13%
JPY;22/02/18;106,75;107,78;107,81;106,59;-0,96%
JPY;21/02/18;107,78;107,33;107,92;107,27;0,42%
JPY;20/02/18;107,33;106,61;107,39;106,56;0,68%
JPY;19/02/18;106,6;106,33;106,73;106,09;0,27%
JPY;16/02/18;106,31;106,14;106,41;105,53;0,18%
JPY;15/02/18;106,12;107;107,03;106,03;-0,84%
JPY;14/02/18;107,02;107,83;107,91;106,72;-0,75%
JPY;13/02/18;107,83;108,64;108,78;107,39;-0,76%
JPY;12/02/18;108,66;108,81;108,95;108,44;-0,13%
JPY;09/02/18;108,8;108,75;109,31;108,05;0,05%
JPY;08/02/18;108,75;109,31;109,78;108,58;-0,53%
JPY;07/02/18;109,33;109,56;109,72;108,92;-0,21%
JPY;06/02/18;109,56;109,08;109,66;108,44;0,41%
JPY;05/02/18;109,11;110,11;110,31;108,98;-0,91%
JPY;02/02/18;110,11;109,41;110,48;109,28;0,64%
JPY;01/02/18;109,41;109,19;109,75;109,09;0,20%
JPY;31/01/18;109,19;108,78;109,45;108,58;0,38%
JPY;30/01/18;108,78;108,97;109,22;108,42;-0,16%
JPY;29/01/18;108,95;108,69;109,2;108,5;0,21%
JPY;26/01/18;108,72;109,42;109,78;108,28;-0,63%
JPY;25/01/18;109,41;109,22;109,7;108,5;0,17%
JPY;24/01/18;109,22;110,31;110,34;108,97;-0,99%
JPY;23/01/18;110,31;110,92;111,19;110,25;-0,55%
JPY;22/01/18;110,92;110,62;111,23;110,52;0,13%
JPY;19/01/18;110,78;111,11;111,14;110,5;-0,30%
JPY;18/01/18;111,11;111,3;111,5;110,7;-0,15%
JPY;17/01/18;111,28;110,44;111,34;110,19;0,75%
JPY;16/01/18;110,45;110,55;110,98;110,25;-0,08%
JPY;15/01/18;110,54;111,07;111,2;110,32;-0,45%
JPY;12/01/18;111,04;111,26;111,7;110,91;-0,19%
JPY;11/01/18;111,25;111,44;111,89;111,05;-0,17%
JPY;10/01/18;111,44;112,66;112,78;111,28;-1,08%
JPY;09/01/18;112,66;113,11;113,19;112,36;-0,38%
JPY;08/01/18;113,09;113,06;113,39;112,89;0,01%
JPY;05/01/18;113,08;112,75;113,32;112,72;0,29%
JPY;04/01/18;112,75;112,5;112,87;112,46;0,22%
JPY;03/01/18;112,5;112,3;112,61;112,17;0,18%
JPY;02/01/18;112,3;112,67;112,8;112,06;-0,32%
JPY;01/01/18;112,66;112,67;112,69;112,64;-0,03%
JPY;29/12/17;112,69;112,88;112,98;112,47;-0,18%
JPY;28/12/17;112,89;113,36;113,36;112,67;-0,41%
JPY;27/12/17;113,36;113,25;113,39;113,14;0,11%
JPY;26/12/17;113,23;113,28;113,36;113,12;-0,04%
JPY;25/12/17;113,28;113,33;113,38;113,22;0,01%
JPY;22/12/17;113,27;113,32;113,45;113,25;-0,05%
JPY;21/12/17;113,33;113,41;113,64;113,2;-0,05%
JPY;20/12/17;113,39;112,89;113,47;112,84;0,44%
JPY;19/12/17;112,89;112,54;113,08;112,51;0,30%
JPY;18/12/17;112,55;112,64;112,85;112,32;-0,03%
JPY;15/12/17;112,58;112,39;112,75;112,03;0,17%
JPY;14/12/17;112,39;112,53;112,88;112,06;-0,14%
JPY;13/12/17;112,55;113,56;113,58;112,47;-0,88%
JPY;12/12/17;113,55;113,58;113,75;113,38;-0,01%
JPY;11/12/17;113,56;113,48;113,69;113,24;0,07%
JPY;08/12/17;113,48;113,08;113,58;113,06;0,35%
JPY;07/12/17;113,08;112,28;113,16;112,2;0,69%
JPY;06/12/17;112,3;112,59;112,67;112;-0,26%
JPY;05/12/17;112,59;112,41;112,88;112,38;0,15%
JPY;04/12/17;112,42;112,41;113,09;112,36;0,28%
JPY;01/12/17;112,11;112,53;112,88;111,42;-0,37%
JPY;30/11/17;112,53;111,92;112,64;111,72;0,54%
JPY;29/11/17;111,93;111,48;112,15;111,37;0,40%
JPY;28/11/17;111,48;111,09;111,64;110,94;0,35%
JPY;27/11/17;111,09;111,41;111,69;110,83;-0,41%
JPY;24/11/17;111,55;111,22;111,64;111,19;0,30%
JPY;23/11/17;111,22;111,21;111,38;111,06;0,00%
JPY;22/11/17;111,22;112,45;112,5;111,14;-1,09%
JPY;21/11/17;112,44;112,62;112,72;112,17;-0,16%
JPY;20/11/17;112,62;112,08;112,72;111,88;0,48%
JPY;17/11/17;112,08;113,05;113,16;111,94;-0,87%
JPY;16/11/17;113,06;112,88;113,34;112,73;0,16%
JPY;15/11/17;112,88;113,47;113,5;112,47;-0,50%
JPY;14/11/17;113,45;113,62;113,92;113,31;-0,15%
JPY;13/11/17;113,62;113,52;113,72;113,25;0,08%
JPY;10/11/17;113,53;113,47;113,64;113,2;0,05%
JPY;09/11/17;113,47;113,86;114,08;113,09;-0,36%
JPY;08/11/17;113,88;114;114,05;113,39;-0,12%
JPY;07/11/17;114,02;113,7;114,34;113,69;0,28%
JPY;06/11/17;113,7;114;114,74;113,7;-0,33%
JPY;03/11/17;114,08;114,08;114,44;113,66;-0,01%
JPY;02/11/17;114,09;114,17;114,22;113,53;-0,07%
JPY;01/11/17;114,17;113,64;114,3;113,61;0,47%
JPY;31/10/17;113,64;113,17;113,73;112,97;0,40%
JPY;30/10/17;113,19;113,73;113,84;113,03;-0,44%
JPY;27/10/17;113,69;113,98;114,45;113,64;-0,25%
JPY;26/10/17;113,98;113,75;114,08;113,34;0,20%
JPY;25/10/17;113,75;113,92;114,25;113,48;-0,13%
JPY;24/10/17;113,9;113,43;114,01;113,25;0,41%
JPY;23/10/17;113,44;113,69;114,11;113,25;-0,07%
JPY;20/10/17;113,52;112,53;113,58;112,52;0,86%
JPY;19/10/17;112,55;112,94;113,16;112,31;-0,35%
JPY;18/10/17;112,94;112,2;113,06;112,14;0,66%
JPY;17/10/17;112,2;112,19;112,48;112,03;0,01%
JPY;16/10/17;112,19;111,85;112,29;111,65;0,30%
JPY;13/10/17;111,86;112,28;112,33;111,69;-0,37%
JPY;12/10/17;112,28;112,5;112,53;112,12;-0,20%
JPY;11/10/17;112,5;112,45;112,59;112,08;0,04%
JPY;10/10/17;112,45;112,67;112,83;112;-0,20%
JPY;09/10/17;112,67;112,69;112,75;112,32;0,03%
JPY;06/10/17;112,64;112,81;113,44;112,61;-0,16%
JPY;05/10/17;112,82;112,75;112,92;112,41;0,06%
JPY;04/10/17;112,75;112,86;112,94;112,33;-0,10%
JPY;03/10/17;112,86;112,75;113,2;112,64;0,08%
JPY;02/10/17;112,77;112,56;113,06;112,44;0,25%
JPY;29/09/17;112,49;112,35;112,74;112,21;0,13%
JPY;28/09/17;112,34;112,86;113,2;112,25;-0,43%
JPY;27/09/17;112,83;112,25;113,27;112,21;0,53%
JPY;26/09/17;112,23;111,73;112,48;111,5;0,45%
JPY;25/09/17;111,73;111,98;112,53;111,47;-0,22%
JPY;22/09/17;111,98;112,47;112,56;111,66;-0,44%
JPY;21/09/17;112,47;112,21;112,72;112,13;0,22%
JPY;20/09/17;112,22;111,58;112,53;111,11;0,56%
JPY;19/09/17;111,59;111,56;111,89;111,19;0,02%
JPY;18/09/17;111,57;110,88;111,67;110,88;0,66%
JPY;15/09/17;110,84;110,22;111,33;109,55;0,55%
JPY;14/09/17;110,23;110,48;111,03;110,08;-0,23%
JPY;13/09/17;110,48;110,19;110,7;109,92;0,28%
JPY;12/09/17;110,17;109,42;110,27;109,25;0,69%
JPY;11/09/17;109,41;108,2;109,52;108,14;1,46%
JPY;08/09/17;107,84;108,45;108,5;107,33;-0,56%
JPY;07/09/17;108,45;109,23;109,28;108,06;-0,71%
JPY;06/09/17;109,23;108,81;109,41;108,45;0,39%
JPY;05/09/17;108,81;109,73;109,84;108,64;-0,85%
JPY;04/09/17;109,74;109,4;109,94;109,31;-0,48%
JPY;01/09/17;110,27;109,97;110,42;109,56;0,27%
JPY;31/08/17;109,97;110,25;110,67;109,89;-0,24%
JPY;30/08/17;110,23;109,75;110,44;109,53;0,44%
JPY;29/08/17;109,75;109,27;109,91;108,27;0,46%
JPY;28/08/17;109,25;109,26;109,42;109,03;-0,10%
JPY;25/08/17;109,36;109,56;109,86;109,11;-0,18%
JPY;24/08/17;109,56;109,06;109,61;108,83;0,49%
JPY;23/08/17;109,03;109,56;109,83;108,92;-0,49%
JPY;22/08/17;109,57;108,97;109,65;108,87;0,54%
JPY;21/08/17;108,98;109,34;109,43;108,62;-0,19%
JPY;18/08/17;109,19;109,58;109,61;108,61;-0,35%
JPY;17/08/17;109,57;110,2;110,37;109,43;-0,56%
JPY;16/08/17;110,19;110,67;110,95;110,02;-0,43%
JPY;15/08/17;110,67;109,64;110,86;109,59;0,94%
JPY;14/08/17;109,64;109,06;109,81;109,03;0,41%
JPY;11/08/17;109,19;109,22;109,44;108,77;-0,03%
JPY;10/08/17;109,22;110,08;110,19;109,14;-0,78%
JPY;09/08/17;110,08;110,31;110,39;109,56;-0,21%
JPY;08/08/17;110,31;110,73;110,83;110,23;-0,40%
JPY;07/08/17;110,75;110,61;110,92;110,61;0,05%
JPY;04/08/17;110,69;110,03;111,06;109,83;0,58%
JPY;03/08/17;110,05;110,72;110,84;109,86;-0,61%
JPY;02/08/17;110,73;110,36;111;110,28;0,34%
JPY;01/08/17;110,36;110,25;110,59;109,92;0,10%
JPY;31/07/17;110,25;110,64;110,78;110,19;-0,38%
JPY;28/07/17;110,67;111,28;111,34;110,55;-0,52%
JPY;27/07/17;111,25;111,18;111,73;110,78;0,07%
JPY;26/07/17;111,17;111,89;112,2;111,06;-0,64%
JPY;25/07/17;111,89;111,08;111,96;110,81;0,70%
JPY;24/07/17;111,11;111,06;111,31;110,61;-0,01%
JPY;21/07/17;111,12;111,92;112,09;111;-0,71%
JPY;20/07/17;111,91;111,98;112,43;111,48;-0,05%
JPY;19/07/17;111,97;112,08;112,25;111,56;-0,10%
JPY;18/07/17;112,08;112,62;112,72;111,67;-0,50%
JPY;17/07/17;112,64;112,5;112,88;112,31;0,10%
JPY;14/07/17;112,53;113,29;113,6;112,27;-0,66%
JPY;13/07/17;113,28;113,16;113,53;112,86;0,11%
JPY;12/07/17;113,16;113,94;113,98;112,92;-0,68%
JPY;11/07/17;113,94;114,05;114,51;113,72;-0,09%
JPY;10/07/17;114,04;113,97;114,3;113,85;0,13%
JPY;07/07/17;113,89;113,19;114,19;113,08;0,59%
JPY;06/07/17;113,22;113,27;113,48;112,89;-0,04%
JPY;05/07/17;113,27;113,28;113,69;112,81;-0,01%
JPY;04/07/17;113,28;113,38;113,48;112,73;-0,10%
JPY;03/07/17;113,39;112,14;113,48;111,94;0,90%
JPY;30/06/17;112,38;112,19;112,62;111,74;0,18%
JPY;29/06/17;112,18;112,31;112,94;111,81;-0,11%
JPY;28/06/17;112,3;112,36;112,43;111,83;-0,05%
JPY;27/06/17;112,36;111,88;112,47;111,45;0,46%
JPY;26/06/17;111,84;111,11;111,94;111,11;0,49%
JPY;23/06/17;111,29;111,35;111,45;111,16;-0,04%
JPY;22/06/17;111,33;111,35;111,45;110,93;-0,04%
JPY;21/06/17;111,38;111,45;111,73;111,05;-0,05%
JPY;20/06/17;111,44;111,53;111,81;111,31;-0,08%
JPY;19/06/17;111,53;110,83;111,61;110,75;0,60%
JPY;16/06/17;110,86;110,92;111,44;110,64;-0,07%
JPY;15/06/17;110,94;109,56;111;109,28;1,24%
JPY;14/06/17;109,58;110,06;110,36;108,83;-0,45%
JPY;13/06/17;110,07;109,95;110,28;109,82;0,12%
JPY;12/06/17;109,94;110,36;110,44;109,61;-0,36%
JPY;09/06/17;110,34;110;110,81;109,75;0,31%
JPY;08/06/17;110;109,83;110,42;109,39;0,17%
JPY;07/06/17;109,81;109,44;109,91;109,11;0,37%
JPY;06/06/17;109,41;110,44;110,52;109,2;-0,96%
JPY;05/06/17;110,47;110,36;110,73;110,25;0,05%
JPY;02/06/17;110,42;111,34;111,72;110,31;-0,84%
JPY;01/06/17;111,36;110,77;111,48;110,67;0,52%
JPY;31/05/17;110,78;110,86;111,25;110,47;-0,06%
